IRUC;NROESTABLEC;CIIU;CCDD;CCPP;CCDI;CODORGJURIDICA;CODREGPROPIEDAD;FecAniversario;CODSECTOR;CODFORMATO;texto1;texto2;texto3;texto4;FAC_EXP
00000025544;000;4659;15;01;03;02;01;2003;004;F1;1;1;00;00;1.24135393671818
00000026433;000;4659;15;01;03;02;01;2004;004;F1;1;1;00;00;1.24135393671818
00000033178;000;4659;15;01;40;02;01;1987;004;F1;1;3;03;18;1.24135393671818
00000047980;000;4659;15;01;42;02;01;2010;004;F1;1;1;00;00;1.24135393671818
00000048021;000;4659;15;01;03;02;01;1967;004;F1;1;1;00;00;1.24135393671818
00000048355;000;4659;15;01;15;02;01;2011;004;F1;1;1;00;00;1.24135393671818
00000050359;000;4659;15;01;41;02;01;1992;004;F1;1;1;00;00;1.24135393671818
00000145689;000;4659;15;01;16;02;01;2006;004;F1;1;1;00;00;1.24135393671818
00000152252;000;4659;15;01;01;02;01;2016;004;F1;1;1;00;00;1.24135393671818
00000047910;000;4653;15;01;15;02;01;2008;004;F1;1;1;00;00;1.24135393671818
00000010324;000;4652;15;01;22;02;01;1961;004;F1;1;1;00;00;1.24135393671818
00000010939;000;4652;15;01;16;02;01;1991;004;F1;1;1;00;00;1.24135393671818
00000010995;000;4652;15;01;31;02;01;1946;004;F1;1;1;00;00;1.24135393671818
00000011999;000;4652;15;01;41;02;01;1985;004;F1;1;1;00;00;1.24135393671818
00000021751;000;4652;15;01;31;02;01;2000;004;F1;1;1;00;00;1.24135393671818
00000010094;000;4651;15;01;16;02;01;1984;004;F1;1;1;00;00;1.24135393671818
00000011542;000;4651;15;01;31;02;01;1986;004;F1;1;1;00;00;1.24135393671818
00000014588;000;4651;15;01;01;02;01;1993;004;F1;1;1;00;00;1.24135393671818
00000014779;000;4651;15;01;40;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000014831;000;4651;15;01;15;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000025569;000;4651;15;01;13;02;01;2003;004;F1;1;1;00;00;1.24135393671818
00000009961;000;4649;15;01;01;02;01;1971;004;F1;1;1;00;00;1.24135393671818
00000009971;000;4649;15;01;41;02;01;1965;004;F1;1;1;00;00;1.24135393671818
00000009981;000;4649;15;01;01;02;01;1971;004;F1;1;1;00;00;1.24135393671818
00000010036;000;4649;15;01;40;02;01;1996;004;F1;1;1;00;00;1.24135393671818
00000010113;000;4649;15;01;31;02;01;1945;004;F1;1;1;00;00;1.24135393671818
00000010169;000;4649;15;01;31;02;01;1961;004;F1;1;1;00;00;1.24135393671818
00000010528;000;4649;15;01;20;02;01;1963;004;F1;1;1;00;00;1.24135393671818
00000010687;000;4649;15;01;01;02;01;1987;004;F1;1;1;00;00;1.24135393671818
00000010779;000;4649;15;01;01;02;01;1961;004;F1;1;1;00;00;1.24135393671818
00000014713;000;4649;15;01;31;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000014835;000;4649;15;01;31;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000016124;000;4649;15;01;40;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000016925;000;4649;15;01;01;02;01;1996;004;F1;1;1;00;00;1.24135393671818
00000017240;000;4649;15;01;08;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000017291;000;4649;15;01;03;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000017876;000;4649;15;01;40;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000019136;000;4649;15;01;40;02;01;1998;004;F1;1;1;00;00;1.24135393671818
00000019184;000;4649;15;01;20;02;01;1998;004;F1;1;1;00;00;1.24135393671818
00000025194;000;4649;15;01;19;02;01;2002;004;F1;1;1;00;00;1.24135393671818
00000025837;000;4649;15;01;31;02;01;2003;004;F1;1;1;00;00;1.24135393671818
00000026696;000;4649;15;01;31;02;01;2005;004;F1;1;1;00;00;1.24135393671818
00000113265;000;4649;15;01;01;02;01;2002;004;F1;1;1;00;00;1.24135393671818
00000118033;000;4649;15;01;33;02;01;2005;004;F1;1;1;00;00;1.24135393671818
00000166413;000;4649;15;01;30;02;01;2018;004;F1;1;1;00;00;1.24135393671818
00000174544;000;4649;15;01;22;02;01;2010;004;F1;1;1;00;00;1.24135393671818
00000010740;000;4641;15;01;01;02;01;1990;004;F1;1;1;00;00;1.24135393671818
00000010755;000;4641;15;01;01;02;01;1955;004;F1;1;2;12;22;1.24135393671818
00000010756;000;4641;15;01;19;02;01;1954;004;F1;1;1;00;00;1.24135393671818
00000011043;000;4641;15;01;28;02;01;1985;004;F1;1;1;00;00;1.24135393671818
00000012288;000;4641;15;01;15;02;01;1993;004;F1;1;1;00;00;1.24135393671818
00000014531;000;4641;15;01;18;02;01;1993;004;F1;1;1;00;00;1.24135393671818
00000015584;000;4641;15;01;01;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000016220;000;4641;15;01;01;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000016293;000;4641;15;01;40;02;01;1996;004;F1;1;1;00;00;1.24135393671818
00000019279;000;4641;15;01;22;02;01;1999;004;F1;2;3;11;25;1.24135393671818
00000024534;000;4641;15;01;32;02;01;2001;004;F1;1;1;00;00;1.24135393671818
00000024618;000;4641;15;01;40;02;01;2001;004;F1;1;1;00;00;1.24135393671818
00000116094;000;4641;15;01;15;02;01;2006;004;F1;1;1;00;00;1.24135393671818
00000009923;000;4630;15;01;31;02;01;1958;004;F1;1;1;00;00;1.24135393671818
00000010180;000;4630;15;01;03;02;01;1966;004;F1;1;1;00;00;1.24135393671818
00000010734;000;4630;15;01;08;02;01;1981;004;F1;1;1;00;00;1.24135393671818
00000012831;000;4630;15;01;16;02;01;1973;004;F1;1;1;00;00;1.24135393671818
00000013339;000;4630;15;01;03;02;01;1982;004;F1;1;1;00;00;1.24135393671818
00000014168;000;4630;15;01;01;02;01;1993;004;F1;1;1;00;00;1.24135393671818
00000015523;000;4630;15;01;37;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000015577;000;4630;15;01;03;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000015579;000;4630;15;01;01;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000016487;000;4630;15;01;31;02;01;1996;004;F1;1;1;00;00;1.24135393671818
00000017855;000;4630;15;01;08;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000017881;000;4630;15;01;34;02;01;2003;004;F1;1;1;00;00;1.24135393671818
00000017896;000;4630;15;01;14;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000018005;000;4630;15;01;37;02;01;1997;004;F1;1;1;00;00;1.24135393671818
00000018557;000;4630;15;01;04;02;01;2012;004;F1;1;1;00;00;1.24135393671818
00000019187;000;4630;15;01;42;02;01;1998;004;F1;1;1;00;00;1.24135393671818
00000024770;000;4630;15;01;17;02;01;2001;004;F1;1;3;10;19;1.24135393671818
00000025004;000;4630;15;01;19;02;01;2010;004;F1;1;1;00;00;1.24135393671818
00000025496;000;4630;15;01;10;02;01;2002;004;F1;1;1;00;00;1.24135393671818
00000026199;000;4630;15;01;40;02;01;2004;004;F1;1;1;00;00;1.24135393671818
00000027525;000;4630;15;01;22;02;01;2007;004;F1;1;1;00;00;1.24135393671818
00000028147;000;4630;15;01;32;02;01;2007;004;F1;1;1;00;00;1.24135393671818
00000030338;000;4630;15;01;41;02;01;2007;004;F1;1;1;00;00;1.24135393671818
00000032933;000;4630;15;01;03;02;01;2011;004;F1;1;1;00;00;1.24135393671818
00000048045;000;4630;15;01;10;02;01;2011;004;F1;1;1;00;00;1.24135393671818
00000110203;000;4630;15;01;20;02;01;2019;004;F1;1;1;00;00;1.24135393671818
00000117618;000;4630;15;01;18;02;01;2007;004;F1;1;1;00;00;1.24135393671818
00000117716;000;4630;15;01;03;02;01;2010;004;F1;1;1;00;00;1.24135393671818
00000119632;000;4630;15;01;40;02;01;2012;004;F1;1;1;00;00;1.24135393671818
00000128914;000;4630;15;01;10;02;01;2004;004;F1;1;1;00;00;1.24135393671818
00000145710;000;4630;15;01;32;02;01;2014;004;F1;1;1;00;00;1.24135393671818
00000014096;000;4620;15;01;40;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015377;000;4620;15;01;31;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015434;000;4620;15;01;03;02;01;1994;004;F1;1;1;00;00;1.24135393671818
00000015712;000;4620;15;01;03;02;01;1985;004;F1;1;1;00;00;1.24135393671818
00000030269;000;4620;15;01;03;02;01;2008;004;F1;1;3;07;22;1.24135393671818
00000119884;000;4620;15;01;40;02;01;2014;004;F1;1;1;00;00;1.24135393671818
00000013359;000;4610;15;01;03;02;01;1993;004;F1;1;1;00;00;1.24135393671818
00000013912;000;4610;15;01;15;02;01;1992;004;F1;1;1;00;00;1.24135393671818
00000015693;000;4610;15;01;22;02;01;1995;004;F1;1;1;00;00;1.24135393671818
00000025140;000;8129;15;01;31;02;01;2002;016;F2;1;1;00;00;1.235294
00000028346;000;8129;15;01;03;02;01;2008;016;F2;1;1;00;00;1.235294
00000033348;000;8110;15;01;19;02;01;1999;016;F2;1;1;00;00;1.235294
00000010179;000;4799;15;01;31;02;01;1990;004;F1;1;1;00;00;1.23098591549296
00000019322;000;4799;15;01;15;02;01;1999;004;F1;1;1;00;00;1.23098591549296
00000086509;000;4799;15;01;40;02;01;1994;004;F1;1;1;00;00;1.23098591549296
00000012409;000;4789;15;01;22;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000010409;000;4773;15;01;01;02;01;1987;004;F1;1;1;00;00;1.23098591549296
00000010778;000;4773;15;01;31;02;01;1960;004;F1;1;1;00;00;1.23098591549296
00000010934;000;4773;15;01;31;02;01;1963;004;F1;1;1;00;00;1.23098591549296
00000010973;000;4773;15;01;22;02;01;1946;004;F1;1;1;00;00;1.23098591549296
00000012091;000;4773;15;01;31;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000013385;000;4773;15;01;31;02;01;1986;004;F1;1;1;00;00;1.23098591549296
00000015491;000;4773;15;01;31;02;01;1994;004;F1;1;1;00;00;1.23098591549296
00000019134;000;4773;15;01;30;02;01;1998;004;F1;1;1;00;00;1.23098591549296
00000024991;000;4773;15;01;31;02;01;2001;004;F1;1;1;00;00;1.23098591549296
00000026451;000;4773;15;01;31;02;01;2004;004;F1;1;1;00;00;1.23098591549296
00000010908;000;4772;15;01;41;02;01;1986;004;F1;1;1;00;00;1.23098591549296
00000010938;000;4772;15;01;19;02;01;1988;004;F1;1;1;00;00;1.23098591549296
00000011060;000;4772;15;01;13;02;01;1991;004;F1;1;1;00;00;1.23098591549296
00000011197;000;4772;15;01;31;02;01;1991;004;F1;1;1;00;00;1.23098591549296
00000011486;000;4772;15;01;22;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000011562;000;4772;15;01;04;02;01;1983;004;F1;1;1;00;00;1.23098591549296
00000016898;000;4772;15;01;08;02;01;1996;004;F1;1;1;00;00;1.23098591549296
00000021769;000;4772;15;01;16;02;01;2000;004;F1;1;1;00;00;1.23098591549296
00000010144;000;4771;15;01;08;02;01;1971;004;F1;1;1;00;00;1.23098591549296
00000011526;000;4771;15;01;22;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000012982;000;4771;15;01;01;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000017030;000;4771;15;01;31;02;01;1997;004;F1;1;1;00;00;1.23098591549296
00000024943;000;4771;15;01;01;02;01;2001;004;F1;1;1;00;00;1.23098591549296
00000027697;000;4771;15;01;31;02;01;2006;004;F1;1;1;00;00;1.23098591549296
00000009922;000;4761;15;01;01;02;01;1983;004;F1;1;1;00;00;1.23098591549296
00000011208;000;4761;15;01;01;02;01;1978;004;F1;1;1;00;00;1.23098591549296
00000026457;000;4761;15;01;22;02;01;2004;004;F1;1;1;00;00;1.23098591549296
00000010202;000;4759;15;01;31;02;01;1966;004;F1;1;1;00;00;1.23098591549296
00000016235;000;4759;15;01;01;02;01;1996;004;F1;1;1;00;00;1.23098591549296
00000026548;000;4759;15;01;40;02;01;2005;004;F1;1;1;00;00;1.23098591549296
00000028689;000;4759;15;01;34;02;01;2009;004;F1;1;1;00;00;1.23098591549296
00000120823;000;4759;15;01;40;02;01;2010;004;F1;1;1;00;00;1.23098591549296
00000012170;000;4752;15;01;33;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000032106;000;4752;15;01;30;02;01;2010;004;F1;1;1;00;00;1.23098591549296
00000010143;000;4751;15;01;08;02;01;1971;004;F1;1;1;00;00;1.23098591549296
00000011030;000;4741;15;01;15;02;01;1991;004;F1;1;1;00;00;1.23098591549296
00000011613;000;4741;15;01;01;02;01;1986;004;F1;1;1;00;00;1.23098591549296
00000010102;000;4730;15;01;20;02;01;1976;004;F1;1;1;00;00;1.23098591549296
00000010146;000;4730;15;01;14;02;01;1990;004;F1;1;1;00;00;1.23098591549296
00000010320;000;4730;15;01;17;02;01;1986;004;F1;1;1;00;00;1.23098591549296
00000012303;000;4730;15;01;03;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000012355;000;4730;15;01;15;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000012731;000;4730;15;01;03;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000012926;000;4730;15;01;15;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000013176;000;4730;15;01;40;02;01;1985;004;F1;1;1;00;00;1.23098591549296
00000013897;000;4730;15;01;15;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000014073;000;4730;15;01;25;02;01;1987;004;F1;1;1;00;00;1.23098591549296
00000014476;000;4730;15;01;14;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000016101;000;4730;15;01;43;02;01;1995;004;F1;1;1;00;00;1.23098591549296
00000016238;000;4730;15;01;31;02;01;1996;004;F1;1;1;00;00;1.23098591549296
00000016397;000;4730;15;01;34;02;01;1995;004;F1;1;1;00;00;1.23098591549296
00000016961;000;4730;15;01;35;02;01;1997;004;F1;1;1;00;00;1.23098591549296
00000017909;000;4730;15;01;03;02;01;1997;004;F1;1;1;00;00;1.23098591549296
00000023699;000;4730;15;01;14;02;01;2008;004;F1;1;1;00;00;1.23098591549296
00000025159;000;4730;15;01;42;02;01;2002;004;F1;1;1;00;00;1.23098591549296
00000030846;000;4730;15;01;32;02;01;2001;004;F1;1;1;00;00;1.23098591549296
00000031961;000;4730;15;01;08;02;01;1994;004;F1;1;1;00;00;1.23098591549296
00000047920;000;4730;15;01;17;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000048015;000;4730;15;01;40;02;01;2007;004;F1;1;1;00;00;1.23098591549296
00000145723;000;4730;15;01;15;02;01;2014;004;F1;1;1;00;00;1.23098591549296
00000173473;000;4730;15;01;32;02;01;2014;004;F1;1;1;00;00;1.23098591549296
00000177593;000;4730;15;01;15;02;01;2016;004;F1;1;1;00;00;1.23098591549296
00000017083;000;4721;15;01;03;02;01;1997;004;F1;1;1;00;00;1.23098591549296
00000010187;000;4719;15;01;31;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000010532;000;4719;15;01;03;02;01;1948;004;F1;1;1;00;00;1.23098591549296
00000011544;000;4719;15;01;40;02;01;1986;004;F1;1;1;00;00;1.23098591549296
00000012098;000;4719;15;01;31;02;01;1989;004;F1;1;1;00;00;1.23098591549296
00000014264;000;4719;15;01;03;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000015672;000;4719;15;01;15;02;01;1995;004;F1;1;1;00;00;1.23098591549296
00000023634;000;4719;15;01;40;02;01;2008;004;F1;1;1;00;00;1.23098591549296
00000023740;000;4719;15;01;30;02;01;2018;004;F1;1;1;00;00;1.23098591549296
00000011972;000;4711;15;01;20;02;01;1993;004;F1;1;1;00;00;1.23098591549296
00000012177;000;4711;15;01;22;02;01;1992;004;F1;1;1;00;00;1.23098591549296
00000012397;000;4663;15;01;41;02;01;1993;004;F1;1;2;01;25;1.23098591549296
00000017202;000;4730;07;01;01;02;01;1997;004;F1;1;1;00;00;1.23076923076923
00000017815;000;4730;07;01;01;02;01;1997;004;F1;1;3;07;25;1.23076923076923
00000032898;000;4730;07;01;01;02;01;2011;004;F1;1;1;00;00;1.23076923076923
00000028830;000;0910;15;01;22;02;01;2009;008;F2;1;1;00;00;1.23076923076923
00000009945;000;4923;07;01;01;02;01;1939;013;F2;1;1;00;00;1.230769
00000012021;000;4923;07;01;06;02;01;1993;013;F2;1;2;11;21;1.230769
00000013744;000;4923;07;01;01;02;01;2009;013;F2;1;1;00;00;1.230769
00000015287;000;4923;07;01;01;02;01;1994;013;F2;1;1;00;00;1.230769
00000015720;000;4923;07;01;01;02;01;1995;013;F2;1;1;00;00;1.230769
00000021508;000;4923;07;01;01;02;01;2000;013;F2;1;1;00;00;1.230769
00000129301;000;4922;07;01;01;02;01;2004;013;F2;1;1;00;00;1.230769
00000010059;000;4290;15;01;31;02;01;1967;005;F2;1;1;00;00;1.22680412371134
00000010271;000;4290;15;01;22;02;01;1958;005;F2;1;1;00;00;1.22680412371134
00000014731;000;4290;15;01;33;02;01;1994;005;F2;1;1;00;00;1.22680412371134
00000011025;000;4220;15;01;22;02;01;1981;005;F2;1;1;00;00;1.22680412371134
00000012300;000;4220;15;01;41;02;01;1988;005;F2;1;1;00;00;1.22680412371134
00000010151;000;4210;15;01;31;02;01;1965;005;F2;1;1;00;00;1.22680412371134
00000011070;000;4210;15;01;31;02;01;1971;005;F2;1;1;00;00;1.22680412371134
00000011498;000;4210;15;01;22;02;01;1973;005;F2;1;1;00;00;1.22680412371134
00000012219;000;4210;15;01;40;02;01;1975;005;F2;1;1;00;00;1.22680412371134
00000026845;000;4210;15;01;31;02;01;2005;005;F2;1;1;00;00;1.22680412371134
00000028092;000;4210;15;01;40;02;01;2007;005;F2;1;1;00;00;1.22680412371134
00000032735;000;4210;15;01;31;02;01;2005;005;F2;1;1;00;00;1.22680412371134
00000048136;000;4210;15;01;31;02;01;2011;005;F2;1;1;00;00;1.22680412371134
00000120971;000;4210;15;01;22;02;01;2015;005;F2;1;1;00;00;1.22680412371134
00000012557;000;4630;08;01;05;02;01;1982;004;F1;1;1;00;00;1.2258064516129
00000019946;000;4730;20;06;01;02;01;2000;004;F1;1;1;00;00;1.22222222222222
00000017910;000;7730;15;01;31;02;01;1997;016;F2;1;1;00;00;1.217391
00000018093;000;7730;15;01;22;02;01;1998;016;F2;1;1;00;00;1.217391
00000024663;000;7730;15;01;01;02;01;2001;016;F2;1;1;00;00;1.217391
00000026269;000;7730;15;01;03;02;01;2004;016;F2;1;1;00;00;1.217391
00000026540;000;7730;15;01;42;02;01;2005;016;F2;1;1;00;00;1.217391
00000035921;000;7730;15;01;41;02;01;1993;016;F2;1;1;00;00;1.217391
00000048143;000;7730;15;01;22;02;01;2009;016;F2;1;1;00;00;1.217391
00000010167;000;7710;15;01;04;02;01;1979;016;F2;1;1;00;00;1.217391
00000010340;000;4923;04;01;04;02;01;1989;013;F2;1;1;00;00;1.214286
00000009857;000;2824;15;01;01;02;01;1957;011;D2;1;1;00;00;1.21428571428571
00000010525;000;2824;15;01;03;02;01;1989;011;D2;1;1;00;00;1.21428571428571
00000009994;000;2816;15;01;03;02;01;1954;011;D2;1;1;00;00;1.21428571428571
00000010177;000;6209;15;01;31;02;01;1988;016;F2;1;1;00;00;1.209877
00000011073;000;6209;15;01;31;02;01;1989;016;F2;1;1;00;00;1.209877
00000016180;000;6209;15;01;31;02;01;1995;016;F2;1;1;00;00;1.209877
00000016859;000;6209;15;01;31;02;01;1996;016;F2;1;1;00;00;1.209877
00000034613;000;6209;15;01;31;02;01;1992;016;F2;1;1;00;00;1.209877
00000048092;000;6209;15;01;31;02;01;2011;016;F2;1;1;00;00;1.209877
00000012022;000;6202;15;01;31;02;01;2013;016;F2;1;1;00;00;1.209877
00000015542;000;6202;15;01;31;02;01;1995;016;F2;1;1;00;00;1.209877
00000015645;000;6202;15;01;40;02;01;1995;016;F2;1;1;00;00;1.209877
00000017997;000;6202;15;01;30;02;01;1997;016;F2;1;1;00;00;1.209877
00000026593;000;6202;15;01;40;02;01;2005;016;F2;1;1;00;00;1.209877
00000038246;000;6202;15;01;31;02;01;1994;016;F2;1;1;00;00;1.209877
00000122158;000;6202;15;01;30;02;01;2013;016;F2;1;1;00;00;1.209877
00000015426;000;4690;07;01;02;02;01;1994;004;F1;1;1;00;00;1.20689655172414
00000009829;000;4663;07;01;01;02;01;1987;004;F1;1;1;00;00;1.20689655172414
00000009841;000;4663;07;01;01;02;01;1955;004;F1;1;1;00;00;1.20689655172414
00000009843;000;4663;07;01;01;02;01;1951;004;F1;1;1;00;00;1.20689655172414
00000011336;000;4663;07;01;01;02;01;1989;004;F1;1;1;00;00;1.20689655172414
00000014359;000;4663;07;01;01;02;01;1991;004;F1;1;1;00;00;1.20689655172414
00000157780;000;4663;07;01;01;02;01;2010;004;F1;1;1;00;00;1.20689655172414
00000011328;000;4662;07;01;01;02;01;1982;004;F1;1;1;00;00;1.20689655172414
00000009849;000;4661;07;01;01;02;01;1978;004;F1;1;1;00;00;1.20689655172414
00000010419;000;4659;07;01;01;02;01;1978;004;F1;1;1;00;00;1.20689655172414
00000010672;000;4659;07;01;01;02;01;1988;004;F1;1;1;00;00;1.20689655172414
00000014616;000;4659;07;01;03;02;01;1993;004;F1;1;1;00;00;1.20689655172414
00000012954;000;4651;07;01;01;02;01;1983;004;F1;1;1;00;00;1.20689655172414
00000009845;000;4649;07;01;01;02;01;1965;004;F1;1;1;00;00;1.20689655172414
00000018193;000;4630;07;01;02;02;01;2007;004;F1;1;1;00;00;1.20689655172414
00000047842;000;4620;07;01;01;02;01;2000;004;F1;1;1;00;00;1.20689655172414
00000027052;000;4530;07;01;03;02;01;2007;004;F1;1;2;07;19;1.20689655172414
00000011150;000;4390;15;01;40;02;01;1978;005;F2;1;1;00;00;1.20588235294118
00000011575;000;4390;15;01;40;02;01;1990;005;F2;1;1;00;00;1.20588235294118
00000011655;000;4390;15;01;40;02;01;1982;005;F2;1;1;00;00;1.20588235294118
00000012393;000;4390;15;01;40;02;01;2000;005;F2;1;1;00;00;1.20588235294118
00000018917;000;4390;15;01;30;02;01;1999;005;F2;1;1;00;00;1.20588235294118
00000021566;000;4390;15;01;40;02;01;2000;005;F2;1;1;00;00;1.20588235294118
00000026769;000;4390;15;01;33;02;01;2005;005;F2;1;1;00;00;1.20588235294118
00000026809;000;4390;15;01;31;02;01;2005;005;F2;1;1;00;00;1.20588235294118
00000028935;000;4390;15;01;31;02;01;2009;005;F2;1;1;00;00;1.20588235294118
00000032734;000;4390;15;01;31;02;01;2005;005;F2;1;1;00;00;1.20588235294118
00000048235;000;4390;15;01;30;02;01;1979;005;F2;1;1;00;00;1.20588235294118
00000117806;000;4390;15;01;40;02;01;2010;005;F2;1;1;00;00;1.20588235294118
00000158217;000;4390;15;01;31;02;01;2014;005;F2;1;1;00;00;1.20588235294118
00000177825;000;4330;15;01;22;02;01;2015;005;F2;1;1;00;00;1.20588235294118
00000012154;000;4329;15;01;04;02;01;1988;005;F2;1;1;00;00;1.20588235294118
00000011516;000;4312;15;01;22;02;01;1985;005;F2;1;1;00;00;1.20588235294118
00000013823;000;4759;14;01;01;02;01;1975;004;F1;1;1;00;00;1.2
00000021521;000;3600;15;01;40;02;01;2000;016;F2;1;1;00;00;1.2
00000031936;000;3600;15;01;31;02;01;2004;016;F2;1;1;00;00;1.2
00000120635;000;3600;15;01;31;02;01;2009;016;F2;1;1;00;00;1.2
00000010132;000;2432;15;01;12;02;01;1974;011;D2;1;1;00;00;1.2
00000016218;000;2432;15;01;17;02;01;1996;011;D2;1;1;00;00;1.2
00000010006;000;2431;15;01;03;02;01;1976;011;D2;1;1;00;00;1.2
00000010460;000;2431;15;01;01;02;01;1965;011;D2;1;1;00;00;1.2
00000015538;000;2420;15;01;18;02;01;1995;011;D2;1;1;00;00;1.2
00000010384;000;1080;04;01;17;02;01;1988;011;D2;1;1;00;00;1.2
00000010368;000;1073;04;01;01;02;01;1909;011;D2;1;1;00;00;1.2
00000014667;000;1030;11;01;01;02;01;1994;011;D2;1;1;00;00;1.19047619047619
00000016225;000;1030;11;02;01;02;01;1994;011;D2;1;1;00;00;1.19047619047619
00000016531;000;1030;11;01;01;02;01;1995;011;D2;1;1;00;00;1.19047619047619
00000016759;000;1030;11;01;11;02;01;1996;011;D2;1;1;00;00;1.19047619047619
00000020894;000;1030;11;01;07;02;01;2005;011;D2;1;1;00;00;1.19047619047619
00000024035;000;1030;11;01;10;02;01;2008;011;D2;1;1;00;00;1.19047619047619
00000032857;000;1030;11;05;07;02;01;2005;011;D2;1;1;00;00;1.19047619047619
00000032858;000;1030;11;02;01;02;01;2005;011;D2;1;1;00;00;1.19047619047619
00000010021;000;2930;15;01;03;02;01;1959;011;D2;1;1;00;00;1.18181818181818
00000010821;000;2930;15;01;03;02;01;1986;011;D2;1;1;00;00;1.18181818181818
00000011432;000;2930;15;01;03;02;01;1996;011;D2;1;1;00;00;1.18181818181818
00000019219;000;2920;15;01;19;02;01;1998;011;D2;1;1;00;00;1.18181818181818
00000015511;000;7320;15;01;22;02;01;1995;016;F2;1;1;00;00;1.181818
00000016208;000;7320;15;01;33;02;01;1995;016;F2;1;1;00;00;1.181818
00000025236;000;7320;15;01;22;02;01;2002;016;F2;1;1;00;00;1.181818
00000015451;000;7310;15;01;31;02;01;1994;016;F2;1;1;00;00;1.181818
00000016446;000;7310;15;01;08;02;01;1996;016;F2;1;1;00;00;1.181818
00000026924;000;7310;15;01;08;02;01;2005;016;F2;1;1;00;00;1.181818
00000043378;000;7310;15;01;16;02;01;1989;016;F2;1;1;00;00;1.181818
00000145666;000;7310;15;01;13;02;01;2011;016;F2;1;1;00;00;1.181818
00000151593;000;7310;15;01;22;02;01;2013;016;F2;1;1;00;00;1.181818
00000011141;000;5629;15;01;40;02;01;1983;015;F2;1;1;00;00;1.173913
00000010574;000;5621;15;01;31;02;01;1990;015;F2;1;1;00;00;1.173913
00000010176;000;5610;15;01;31;02;01;1992;015;F2;1;1;00;00;1.173913
00000012332;000;5610;15;01;22;02;01;1981;015;F2;1;1;00;00;1.173913
00000015413;000;5610;15;01;30;02;01;1994;015;F2;1;1;00;00;1.173913
00000016242;000;5610;15;01;22;02;01;1997;015;F2;1;1;00;00;1.173913
00000017885;000;5610;15;01;22;02;01;1997;015;F2;1;1;00;00;1.173913
00000018183;000;5610;15;01;31;02;01;1988;015;F2;1;1;00;00;1.173913
00000026429;000;5610;15;01;41;02;01;2004;015;F2;1;1;00;00;1.173913
00000033254;000;5610;15;01;31;02;01;2011;015;F2;1;1;00;00;1.173913
00000157971;000;5610;15;01;31;02;01;1997;015;F2;1;1;00;00;1.173913
00000177991;000;5610;15;01;08;02;01;2015;015;F2;1;1;00;00;1.173913
00000010378;000;4690;04;01;12;02;01;1989;004;F1;1;1;00;00;1.171875
00000019089;000;4690;04;01;01;02;01;1999;004;F1;1;1;00;00;1.171875
00000156523;000;4662;04;01;26;02;01;2006;004;F1;1;1;00;00;1.171875
00000010098;000;2029;15;01;31;02;01;1954;011;D2;1;1;00;00;1.17105263157895
00000010447;000;2029;15;01;01;02;01;1973;011;D2;1;1;00;00;1.17105263157895
00000010770;000;2029;15;01;40;02;01;1966;011;D2;1;1;00;00;1.17105263157895
00000010866;000;2029;15;01;08;02;01;1986;011;D2;1;1;00;00;1.17105263157895
00000011047;000;2029;15;01;08;02;01;1987;011;D2;1;1;00;00;1.17105263157895
00000016119;000;2029;15;01;03;02;01;2005;011;D2;1;1;00;00;1.17105263157895
00000018168;000;2029;15;01;19;02;01;1998;011;D2;1;1;00;00;1.17105263157895
00000021424;000;2029;15;01;19;02;01;2000;011;D2;1;1;00;00;1.17105263157895
